ALLSTD,GroupPermissionRemove,_Test Definer,CanModifyAllFields,BPM_ELEMENTS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanRemoveItem,BPM_ELEMENTS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanAddItem,BPM_MODEL_FOLDERS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanModifyAllFields,BPM_MODEL_FOLDERS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanRemoveItem,BPM_MODEL_FOLDERS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanAddItem,BPM_LINKS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanModifyItem,BPM_LINKS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanRemoveItem,BPM_LINKS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanAddItem,BPM_PATHS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanModifyAllFields,BPM_PATHS,
ALLSTD,GroupPermissionRemove,_Test Definer,CanRemoveItem,BPM_PATHS,
ALLSTD,GroupPermissionRemove,_Reporter,CanAddItem,BPM_MODELS,
ALLSTD,GroupPermissionRemove,_Reporter,CanModifyAllFields,BPM_MODELS,
ALLSTD,GroupPermissionRemove,_Reporter,CanRemoveItem,BPM_MODELS,
ALLSTD,GroupPermissionRemove,_Reporter,GroupAction,ac_import_model,
ALLSTD,GroupPermissionRemove,_Reporter,CanAddItem,BPM_ELEMENTS,
ALLSTD,GroupPermissionRemove,_Reporter,CanModifyAllFields,BPM_ELEMENTS,
ALLSTD,GroupPermissionRemove,_Reporter,CanRemoveItem,BPM_ELEMENTS,
ALLSTD,GroupPermissionRemove,_Reporter,CanAddItem,BPM_MODEL_FOLDERS,
ALLSTD,GroupPermissionRemove,_Reporter,CanModifyAllFields,BPM_MODEL_FOLDERS,
ALLSTD,GroupPermissionRemove,_Reporter,CanRemoveItem,BPM_MODEL_FOLDERS,
ALLSTD,GroupPermissionRemove,_Reporter,CanAddItem,BPM_LINKS,
ALLSTD,GroupPermissionRemove,_Reporter,CanModifyItem,BPM_LINKS,
ALLSTD,GroupPermissionRemove,_Reporter,CanRemoveItem,BPM_LINKS,
